,symbol,time,vol,op,sl,tp
839,HOFV,2021-05-13 23:15:00,24,3.27,3.13,6.1
840,HOFV,2021-05-14 23:15:00,24,3.29,3.15,6.12
841,HOFV,2021-05-20 23:15:00,22,3.55,3.41,6.38
842,HOFV,2021-05-21 23:15:00,21,3.69,3.55,6.52
843,HOFV,2021-05-24 23:15:00,20,3.67,3.53,6.5
844,HOFV,2021-05-25 23:15:00,21,3.7,3.56,6.53
845,HOFV,2021-05-26 23:15:00,21,3.95,3.81,6.78
846,HOFV,2021-05-27 23:15:00,20,3.76,3.62,6.59
847,HOFV,2021-06-01 23:15:00,21,3.68,3.54,6.51
848,IDEX,2021-03-19 23:15:00,26,2.95,2.81,5.78
849,IDEX,2021-03-22 23:15:00,25,3.1,2.96,5.93
850,IDEX,2021-03-24 23:15:00,27,2.86,2.72,5.69
851,IDEX,2021-03-29 23:15:00,28,2.76,2.62,5.59
852,IDEX,2021-03-30 23:15:00,28,2.77,2.63,5.6
853,IDEX,2021-03-31 23:15:00,27,2.93,2.79,5.76
854,IDEX,2021-04-01 23:15:00,23,3.24,3.1,6.07
855,IDEX,2021-04-05 23:15:00,24,3.13,2.99,5.96
856,IDEX,2021-04-08 23:15:00,26,3.01,2.87,5.84
857,IDEX,2021-04-13 23:15:00,28,2.67,2.53,5.5
858,IDEX,2021-04-14 23:15:00,27,2.85,2.71,5.68
859,IDEX,2021-04-15 23:15:00,28,2.67,2.53,5.5
860,IDEX,2021-04-22 23:15:00,29,2.64,2.5,5.47
861,IDEX,2021-04-26 23:15:00,29,2.71,2.57,5.54
862,IDEX,2021-04-27 23:15:00,27,2.85,2.71,5.68
863,IDEX,2021-04-29 23:15:00,25,3.06,2.92,5.89
864,IDEX,2021-05-03 23:15:00,26,3.02,2.88,5.85
865,IDEX,2021-05-05 23:15:00,29,2.71,2.57,5.54
866,IDEX,2021-05-06 23:15:00,28,2.61,2.47,5.44
867,IDEX,2021-05-13 23:15:00,30,2.54,2.4,5.37
868,IDEX,2021-05-14 23:15:00,32,2.49,2.35,5.32
869,IDEX,2021-05-17 23:15:00,30,2.6,2.46,5.43
870,IDEX,2021-05-20 23:15:00,28,2.8,2.66,5.63
871,IDEX,2021-05-21 23:15:00,28,2.81,2.67,5.64
872,IDEX,2021-05-24 23:15:00,28,2.69,2.55,5.52
873,IDEX,2021-05-27 23:15:00,27,2.89,2.75,5.72
874,IDEX,2021-06-01 23:15:00,27,2.96,2.82,5.79
875,IDEX,2021-06-02 23:15:00,25,2.99,2.85,5.82
876,INTC,2021-03-22 23:15:00,1,64.89,64.32,76.4
877,INTC,2021-03-23 23:15:00,1,65.44,64.87,76.95
878,INTC,2021-03-24 23:15:00,1,64.4,63.83,75.91
879,INTC,2021-03-31 23:15:00,1,63.79,63.22,75.3
880,INTC,2021-04-01 23:15:00,1,63.87,63.3,75.38
881,INTC,2021-04-05 23:15:00,1,65.48,64.91,76.99
882,INTC,2021-04-07 23:15:00,1,66.37,65.8,77.88
883,INTC,2021-04-08 23:15:00,1,66.67,66.1,78.18
884,INTC,2021-04-13 23:15:00,1,64.54,63.97,76.05
885,INTC,2021-04-14 23:15:00,1,64.42,63.85,75.93
886,INTC,2021-04-16 23:15:00,1,65.48,64.91,76.99
887,INTC,2021-04-21 23:15:00,1,62.89,62.32,74.4
888,INTC,2021-04-29 23:15:00,1,57.86,57.29,69.37
889,INTC,2021-05-03 23:15:00,1,57.28,56.71,68.79
890,INTC,2021-05-05 23:15:00,1,56.74,56.17,68.25
891,INTC,2021-05-07 23:15:00,1,57.86,57.29,69.37
892,INTC,2021-05-13 23:15:00,1,54.23,53.66,65.74
893,INTC,2021-05-14 23:15:00,1,54.96,54.39,66.47
894,INTC,2021-05-17 23:15:00,1,55.06,54.49,66.57
895,INTC,2021-05-18 23:15:00,1,55.57,55.0,67.08
896,INTC,2021-05-20 23:15:00,1,55.63,55.06,67.14
897,INTC,2021-05-21 23:15:00,1,56.56,55.99,68.07
898,INTC,2021-05-24 23:15:00,1,56.82,56.25,68.33
899,INTC,2021-05-25 23:15:00,1,56.66,56.09,68.17
900,INTC,2021-05-26 23:15:00,1,56.91,56.34,68.42
901,INTC,2021-05-27 23:15:00,1,57.63,57.06,69.14
902,INTC,2021-05-28 23:15:00,1,57.23,56.66,68.74
903,INTC,2021-06-01 23:15:00,1,57.08,56.51,68.59
904,INTC,2021-06-02 23:15:00,1,57.27,56.7,68.78
905,IQ,2021-03-19 23:15:00,2,27.26,26.92,34.13
906,IQ,2021-03-22 23:15:00,2,27.58,27.24,34.45
907,IQ,2021-03-24 23:15:00,2,26.9,26.56,33.77
908,IQ,2021-03-29 23:15:00,4,17.28,16.94,24.15
909,IQ,2021-03-30 23:15:00,4,17.45,17.11,24.32
910,IQ,2021-03-31 23:15:00,4,17.06,16.72,23.93
911,IQ,2021-04-01 23:15:00,4,17.1,16.76,23.97
912,IQ,2021-04-05 23:15:00,4,16.83,16.49,23.7
913,IQ,2021-04-06 23:15:00,4,18.37,18.03,25.24
914,IQ,2021-04-08 23:15:00,4,17.41,17.07,24.28
915,IQ,2021-04-09 23:15:00,4,16.85,16.51,23.72
916,IQ,2021-04-12 23:15:00,4,16.45,16.11,23.32
917,IQ,2021-04-13 23:15:00,4,16.67,16.33,23.54
918,IQ,2021-04-15 23:15:00,5,15.77,15.43,22.64
919,IQ,2021-04-16 23:15:00,5,15.0,14.66,21.87
920,IQ,2021-04-19 23:15:00,5,15.12,14.78,21.99
921,IQ,2021-04-20 23:15:00,5,14.38,14.04,21.25
922,IQ,2021-04-21 23:15:00,5,14.6,14.26,21.47
923,IQ,2021-04-22 23:15:00,5,15.33,14.99,22.2
924,IQ,2021-04-23 23:15:00,5,15.52,15.18,22.39
925,IQ,2021-04-26 23:15:00,5,15.5,15.2,21.6
926,IQ,2021-04-27 23:15:00,4,16.02,15.68,22.89
927,IQ,2021-04-28 23:15:00,4,15.8,15.46,22.67
928,IQ,2021-04-29 23:15:00,5,15.04,14.7,21.91
929,IQ,2021-05-03 23:15:00,5,15.2,14.86,22.07
930,IQ,2021-05-05 23:15:00,5,14.43,14.09,21.3
931,IQ,2021-05-06 23:15:00,5,13.96,13.62,20.83
932,IQ,2021-05-13 23:15:00,5,13.16,12.82,20.03
933,IQ,2021-05-14 23:15:00,6,12.61,12.27,19.48
934,IQ,2021-05-17 23:15:00,6,12.58,12.24,19.45
935,IQ,2021-05-18 23:15:00,5,14.07,13.73,20.94
936,IQ,2021-05-20 23:15:00,5,13.71,13.37,20.58
937,IQ,2021-05-21 23:15:00,5,13.98,13.64,20.85
938,IQ,2021-05-24 23:15:00,5,13.86,13.52,20.73
939,IQ,2021-05-25 23:15:00,5,14.19,13.85,21.06
940,IQ,2021-05-26 23:15:00,5,13.96,13.62,20.83
941,IQ,2021-05-27 23:15:00,5,13.96,13.62,20.83
942,IQ,2021-06-01 23:15:00,5,14.57,14.23,21.44
943,ITUB,2021-03-18 23:15:00,15,5.07,4.93,7.9
944,ITUB,2021-03-19 23:15:00,15,5.06,4.92,7.89
945,ITUB,2021-03-30 23:15:00,16,4.93,4.79,7.76
946,ITUB,2021-04-05 23:15:00,16,4.86,4.72,7.69
947,ITUB,2021-04-07 23:15:00,16,4.84,4.7,7.67
948,ITUB,2021-04-08 23:15:00,16,4.77,4.63,7.6
949,ITUB,2021-04-12 23:15:00,16,4.75,4.61,7.58
950,ITUB,2021-04-15 23:15:00,15,4.91,4.77,7.74
951,ITUB,2021-04-20 23:15:00,15,4.97,4.83,7.8
952,ITUB,2021-04-22 23:15:00,15,4.96,4.82,7.79
953,ITUB,2021-04-23 23:15:00,15,5.0,4.86,7.83
954,ITUB,2021-04-26 23:15:00,15,5.01,4.87,7.84
955,ITUB,2021-04-28 23:15:00,15,5.14,5.0,7.97
956,ITUB,2021-05-03 23:15:00,15,5.1,4.96,7.93
957,ITUB,2021-05-05 23:15:00,16,4.97,4.83,7.8
958,ITUB,2021-05-06 23:15:00,15,5.09,4.95,7.92
959,ITUB,2021-05-07 23:15:00,15,5.22,5.08,8.05
960,ITUB,2021-05-13 23:15:00,15,5.28,5.14,8.11
961,ITUB,2021-05-14 23:15:00,14,5.46,5.32,8.29
962,ITUB,2021-05-18 23:15:00,14,5.5,5.36,8.33
963,ITUB,2021-05-20 23:15:00,14,5.5,5.36,8.33
964,ITUB,2021-05-24 23:15:00,14,5.47,5.33,8.3
965,ITUB,2021-05-26 23:15:00,14,5.49,5.35,8.32
966,ITUB,2021-06-01 23:15:00,13,5.82,5.68,8.65
967,ITUB,2021-06-02 23:15:00,13,6.06,5.92,8.89
968,KGC,2021-03-19 23:15:00,11,6.98,6.84,9.81
969,KGC,2021-03-24 23:15:00,11,6.67,6.53,9.5
970,KGC,2021-03-26 23:15:00,12,6.67,6.53,9.5
971,KGC,2021-03-31 23:15:00,12,6.6,6.46,9.43
972,KGC,2021-04-01 23:15:00,11,6.85,6.71,9.68
973,KGC,2021-04-05 23:15:00,11,7.08,6.94,9.91
974,KGC,2021-04-06 23:15:00,11,7.23,7.09,10.06
975,KGC,2021-04-08 23:15:00,10,7.34,7.2,10.17
976,KGC,2021-04-13 23:15:00,10,7.37,7.23,10.2
977,KGC,2021-04-15 23:15:00,10,7.43,7.29,10.26
978,KGC,2021-04-16 23:15:00,10,7.48,7.34,10.31
979,KGC,2021-04-21 23:15:00,10,7.74,7.6,10.57
980,KGC,2021-04-23 23:15:00,10,7.52,7.38,10.35
981,KGC,2021-04-26 23:15:00,10,7.33,7.19,10.16
982,KGC,2021-04-27 23:15:00,10,7.34,7.2,10.17
983,KGC,2021-04-30 23:15:00,11,7.08,6.94,9.91
984,KGC,2021-05-03 23:15:00,11,7.33,7.19,10.16
985,KGC,2021-05-05 23:15:00,10,7.24,7.1,10.07
986,KGC,2021-05-06 23:15:00,10,7.53,7.39,10.36
987,KGC,2021-05-07 23:15:00,10,7.79,7.65,10.62
988,KGC,2021-05-10 23:15:00,10,7.85,7.71,10.68
989,KGC,2021-05-14 23:15:00,10,7.64,7.5,10.47
990,KGC,2021-05-17 23:15:00,10,8.01,7.87,10.84
991,KGC,2021-05-18 23:15:00,9,8.13,7.99,10.96
992,KGC,2021-05-20 23:15:00,9,8.13,7.99,10.96
993,KGC,2021-05-21 23:15:00,9,8.02,7.88,10.85
994,KGC,2021-05-24 23:15:00,9,8.07,7.93,10.9
995,KGC,2021-05-26 23:15:00,9,8.13,7.99,10.96
996,KGC,2021-06-01 23:15:00,9,8.15,8.01,10.98
997,KMI,2021-03-19 23:15:00,4,15.88,15.54,22.75
998,KMI,2021-03-22 23:15:00,4,15.84,15.5,22.71
999,KMI,2021-03-24 23:15:00,4,16.06,15.72,22.93
1000,KMI,2021-03-26 23:15:00,4,16.64,16.3,23.51
1001,KMI,2021-03-31 23:15:00,4,16.54,16.2,23.41
1002,KMI,2021-04-01 23:15:00,4,16.65,16.31,23.52
1003,KMI,2021-04-05 23:15:00,4,16.72,16.38,23.59
1004,KMI,2021-04-06 23:15:00,4,16.8,16.46,23.67
1005,KMI,2021-04-07 23:15:00,4,16.71,16.37,23.58
1006,KMI,2021-04-12 23:15:00,4,16.57,16.23,23.44
1007,KMI,2021-04-13 23:15:00,4,16.44,16.1,23.31
1008,KMI,2021-04-14 23:15:00,4,16.62,16.28,23.49
1009,KMI,2021-04-16 23:15:00,4,16.53,16.19,23.4
1010,KMI,2021-04-19 23:15:00,4,16.54,16.2,23.41
1011,KMI,2021-04-20 23:15:00,4,16.55,16.21,23.42
1012,KMI,2021-04-22 23:15:00,4,16.71,16.37,23.58
1013,KMI,2021-04-23 23:15:00,4,16.58,16.24,23.45
1014,KMI,2021-04-26 23:15:00,4,17.08,16.74,23.95
1015,KMI,2021-04-27 23:15:00,4,17.03,16.69,23.9
1016,KMI,2021-04-28 23:15:00,4,17.23,16.89,24.1
1017,KMI,2021-05-03 23:15:00,4,17.12,16.78,23.99
1018,KMI,2021-05-04 23:15:00,4,17.21,16.87,24.08
1019,KMI,2021-05-05 23:15:00,4,17.4,17.06,24.27
1020,KMI,2021-05-06 23:15:00,4,17.38,17.04,24.25
1021,KMI,2021-05-10 23:15:00,4,18.12,17.78,24.99
1022,KMI,2021-05-12 23:15:00,4,18.26,17.92,25.13
1023,KMI,2021-05-14 23:15:00,4,18.27,17.93,25.14
1024,KMI,2021-05-17 23:15:00,4,18.52,18.18,25.39
1025,KMI,2021-05-18 23:15:00,4,18.89,18.55,25.76
1026,KMI,2021-05-20 23:15:00,4,18.43,18.09,25.3
1027,KMI,2021-05-21 23:15:00,4,18.78,18.44,25.65
1028,KMI,2021-05-24 23:15:00,4,18.84,18.5,25.71
1029,KMI,2021-05-25 23:15:00,4,18.69,18.35,25.56
1030,KMI,2021-05-27 23:15:00,4,18.48,18.14,25.35
1031,KMI,2021-05-28 23:15:00,4,18.27,17.93,25.14
1032,KMI,2021-06-01 23:15:00,4,18.58,18.24,25.45
1033,KMI,2021-06-02 23:15:00,4,18.61,18.27,25.48
1034,KO,2021-03-25 23:15:00,1,51.49,50.92,63.0
1035,KO,2021-03-26 23:15:00,1,52.03,51.46,63.54
1036,KO,2021-04-01 23:15:00,1,52.52,51.95,64.03
1037,KO,2021-04-06 23:15:00,1,53.37,52.8,64.88
1038,KO,2021-04-07 23:15:00,1,53.24,52.67,64.75
1039,KO,2021-04-09 23:15:00,1,52.94,52.37,64.45
1040,KO,2021-04-12 23:15:00,1,53.31,52.74,64.82
1041,KO,2021-04-15 23:15:00,1,53.57,53.0,65.08
1042,KO,2021-04-16 23:15:00,1,53.66,53.09,65.17
1043,KO,2021-04-19 23:15:00,1,54.1,53.53,65.61
1044,KO,2021-04-21 23:15:00,1,54.49,53.92,66.0
1045,KO,2021-04-26 23:15:00,1,54.04,53.47,65.55
1046,KO,2021-04-28 23:15:00,1,53.64,53.07,65.15
1047,KO,2021-04-30 23:15:00,1,53.73,53.16,65.24
1048,KO,2021-05-03 23:15:00,1,54.52,53.95,66.03
1049,KO,2021-05-04 23:15:00,1,54.56,53.99,66.07
1050,KO,2021-05-05 23:15:00,1,53.97,53.4,65.48
1051,KO,2021-05-06 23:15:00,1,54.24,53.67,65.75
1052,KO,2021-05-07 23:15:00,1,54.73,54.16,66.24
1053,KO,2021-05-10 23:15:00,1,55.16,54.59,66.67
1054,KO,2021-05-11 23:15:00,1,54.76,54.19,66.27
1055,KO,2021-05-12 23:15:00,1,54.18,53.61,65.69
1056,KO,2021-05-14 23:15:00,1,54.79,54.22,66.3
1057,KO,2021-05-17 23:15:00,1,54.77,54.2,66.28
1058,KO,2021-05-21 23:15:00,1,54.47,53.9,65.98
1059,KO,2021-05-24 23:15:00,1,54.68,54.11,66.19
1060,KO,2021-05-25 23:15:00,1,54.56,53.99,66.07
1061,KO,2021-05-26 23:15:00,1,54.74,54.17,66.25
1062,KO,2021-05-27 23:15:00,1,55.3,54.73,66.81
1063,KO,2021-05-28 23:15:00,1,55.51,54.94,67.02
1064,KO,2021-06-01 23:15:00,1,55.45,54.88,66.96
1065,KO,2021-06-02 23:15:00,1,55.4,54.83,66.91
1066,LI,2021-03-22 23:15:00,2,26.53,26.19,33.4
1067,LI,2021-03-31 23:15:00,3,24.33,23.99,31.2
1068,LI,2021-04-01 23:15:00,3,25.65,25.31,32.52
1069,LI,2021-04-05 23:15:00,3,24.88,24.54,31.75
1070,LI,2021-04-08 23:15:00,3,22.46,22.12,29.33
1071,LI,2021-04-13 23:15:00,3,21.48,21.14,28.35
1072,LI,2021-04-14 23:15:00,3,21.57,21.23,28.44
1073,LI,2021-04-19 23:15:00,4,19.16,18.82,26.03
1074,LI,2021-04-22 23:15:00,3,19.95,19.61,26.82
1075,LI,2021-04-23 23:15:00,3,20.68,20.34,27.55
1076,LI,2021-04-26 23:15:00,3,20.44,20.1,27.31
1077,LI,2021-04-27 23:15:00,3,20.67,20.33,27.54
1078,LI,2021-04-29 23:15:00,3,19.91,19.57,26.78
1079,LI,2021-05-03 23:15:00,3,20.04,19.7,26.91
1080,LI,2021-05-05 23:15:00,4,19.14,18.8,26.01
1081,LI,2021-05-06 23:15:00,4,18.47,18.13,25.34
1082,LI,2021-05-07 23:15:00,4,18.45,18.11,25.32
1083,LI,2021-05-10 23:15:00,4,17.5,17.16,24.37
1084,LI,2021-05-12 23:15:00,4,18.18,17.84,25.05
1085,LI,2021-05-13 23:15:00,4,17.9,17.6,24.0
1086,LI,2021-05-14 23:15:00,4,17.88,17.54,24.75
1087,LI,2021-05-17 23:15:00,4,18.87,18.53,25.74
1088,LI,2021-05-18 23:15:00,4,19.56,19.22,26.43
1089,LI,2021-05-20 23:15:00,3,19.94,19.6,26.81
1090,LI,2021-05-21 23:15:00,3,20.51,20.17,27.38
1091,LI,2021-05-24 23:15:00,3,20.78,20.44,27.65
1092,LI,2021-05-25 23:15:00,3,20.45,20.11,27.32
1093,LI,2021-05-26 23:15:00,3,21.57,21.23,28.44
1094,LI,2021-05-27 23:15:00,3,22.64,22.3,29.51
1095,LI,2021-05-28 23:15:00,3,23.6,23.26,30.47
1096,LI,2021-06-01 23:15:00,3,23.65,23.31,30.52
1097,LI,2021-06-03 23:15:00,3,24.57,24.23,31.44
1098,LKCO,2021-03-18 23:15:00,47,1.7,1.56,4.53
1099,LKCO,2021-03-19 23:15:00,39,1.95,1.81,4.78
1100,LKCO,2021-03-24 23:15:00,56,1.4,1.26,4.23
1101,LKCO,2021-03-26 23:15:00,54,1.41,1.27,4.24
1102,LKCO,2021-04-01 23:15:00,58,1.32,1.18,4.15
1103,LKCO,2021-04-05 23:15:00,59,1.32,1.18,4.15
1104,LKCO,2021-04-07 23:15:00,63,1.24,1.1,4.07
1105,LKCO,2021-04-08 23:15:00,67,1.17,1.03,4.0
1106,LKCO,2021-04-13 23:15:00,67,1.11,0.97,3.94
1107,LKCO,2021-04-15 23:15:00,75,1.14,1.0,3.97
1108,LKCO,2021-04-16 23:15:00,72,1.06,0.92,3.89
1109,LKCO,2021-04-20 23:15:00,76,0.9503,0.8053,3.8778
1110,LKCO,2021-04-22 23:15:00,72,1.08,0.94,3.91
1111,LKCO,2021-04-23 23:15:00,74,1.06,0.92,3.89
1112,LKCO,2021-04-26 23:15:00,66,1.25,1.11,4.08
1113,LKCO,2021-04-27 23:15:00,54,1.37,1.23,4.2
1114,LKCO,2021-04-28 23:15:00,63,1.3,1.16,4.13
1115,LKCO,2021-04-29 23:15:00,59,1.29,1.15,4.12
1116,LKCO,2021-05-05 23:15:00,45,1.69,1.55,4.52
1117,LKCO,2021-05-06 23:15:00,43,1.69,1.55,4.52
1118,LKCO,2021-05-07 23:15:00,46,1.6,1.46,4.43
1119,LKCO,2021-05-12 23:15:00,65,1.22,1.08,4.05
1120,LKCO,2021-05-13 23:15:00,65,1.23,1.09,4.06
1121,LKCO,2021-05-14 23:15:00,66,1.2,1.06,4.03
1122,LKCO,2021-05-18 23:15:00,66,1.22,1.08,4.05
1123,LKCO,2021-05-20 23:15:00,67,1.16,1.02,3.99
1124,LKCO,2021-05-21 23:15:00,67,1.16,1.02,3.99
1125,LKCO,2021-05-24 23:15:00,68,1.17,1.03,4.0
1126,LKCO,2021-05-25 23:15:00,57,1.38,1.24,4.21
1127,LKCO,2021-05-26 23:15:00,58,1.4,1.26,4.23
1128,LKCO,2021-05-27 23:15:00,54,1.47,1.33,4.3
1129,LKCO,2021-05-28 23:15:00,48,1.62,1.48,4.45
1130,LKCO,2021-06-01 23:15:00,51,1.46,1.32,4.29
1131,M,2021-03-19 23:15:00,4,18.35,18.01,25.22
1132,M,2021-03-22 23:15:00,4,18.23,17.89,25.1
1133,M,2021-03-24 23:15:00,4,16.65,16.31,23.52
1134,M,2021-03-26 23:15:00,4,16.92,16.58,23.79
1135,M,2021-03-30 23:15:00,4,16.14,15.8,23.01
1136,M,2021-03-31 23:15:00,4,16.71,16.37,23.58
1137,M,2021-04-01 23:15:00,4,15.88,15.54,22.75
1138,M,2021-04-05 23:15:00,4,15.56,15.22,22.43
1139,M,2021-04-06 23:15:00,5,16.13,15.79,23.0
1140,M,2021-04-13 23:15:00,4,15.96,15.62,22.83
1141,M,2021-04-14 23:15:00,4,17.0,16.66,23.87
1142,M,2021-04-15 23:15:00,4,16.43,16.09,23.3
1143,M,2021-04-19 23:15:00,4,16.85,16.51,23.72
1144,M,2021-04-22 23:15:00,4,16.98,16.64,23.85
1145,M,2021-04-23 23:15:00,4,16.91,16.57,23.78
1146,M,2021-04-26 23:15:00,4,16.76,16.42,23.63
1147,M,2021-04-27 23:15:00,4,17.01,16.67,23.88
1148,M,2021-04-29 23:15:00,4,17.03,16.69,23.9
1149,M,2021-05-03 23:15:00,4,17.0,16.66,23.87
1150,M,2021-05-05 23:15:00,4,17.59,17.25,24.46
1151,M,2021-05-06 23:15:00,4,17.23,16.89,24.1
1152,M,2021-05-07 23:15:00,4,17.68,17.34,24.55
1153,M,2021-05-10 23:15:00,4,17.85,17.51,24.72
1154,M,2021-05-13 23:15:00,4,16.95,16.61,23.82
1155,M,2021-05-14 23:15:00,4,17.16,16.82,24.03
1156,M,2021-05-18 23:15:00,4,19.62,19.28,26.49
1157,M,2021-05-21 23:15:00,4,18.29,17.95,25.16
1158,M,2021-05-24 23:15:00,4,18.09,17.75,24.96
1159,M,2021-05-25 23:15:00,4,18.55,18.21,25.42
1160,M,2021-05-26 23:15:00,4,18.64,18.3,25.51
1161,M,2021-05-27 23:15:00,4,18.65,18.31,25.52
1162,M,2021-05-28 23:15:00,4,18.52,18.18,25.39
1163,M,2021-06-01 23:15:00,4,18.69,18.35,25.56
1164,M,2021-06-02 23:15:00,4,18.18,17.84,25.05
1165,MARA,2021-03-19 23:15:00,1,42.66,42.32,49.53
1166,MARA,2021-03-22 23:15:00,1,41.32,40.98,48.19
1167,MARA,2021-03-24 23:15:00,1,39.3,38.96,46.17
1168,MARA,2021-03-26 23:15:00,2,35.46,35.12,42.33
1169,MARA,2021-03-29 23:15:00,2,38.77,38.43,45.64
1170,MARA,2021-03-30 23:15:00,2,40.56,40.22,47.43
1171,MARA,2021-04-01 23:15:00,1,51.42,50.85,62.93
1172,MARA,2021-04-05 23:15:00,1,51.33,50.76,62.84
1173,MARA,2021-04-06 23:15:00,1,52.55,51.98,64.06
1174,MARA,2021-04-08 23:15:00,1,51.87,51.3,63.38
1175,MARA,2021-04-09 23:15:00,1,50.2,49.63,61.71
1176,MARA,2021-04-12 23:15:00,1,52.65,52.08,64.16
1177,MARA,2021-04-13 23:15:00,1,51.72,51.15,63.23
1178,MARA,2021-04-15 23:15:00,1,43.18,42.84,50.05
1179,MARA,2021-04-26 23:15:00,2,34.09,33.75,40.96
1180,MARA,2021-04-27 23:15:00,2,34.65,34.31,41.52
1181,MARA,2021-04-28 23:15:00,2,34.55,34.21,41.42
1182,MARA,2021-04-30 23:15:00,2,37.94,37.6,44.81
1183,MARA,2021-05-03 23:15:00,2,37.71,37.37,44.58
1184,MARA,2021-05-05 23:15:00,2,33.58,33.24,40.45
1185,MARA,2021-05-06 23:15:00,2,32.33,31.99,39.2
1186,MARA,2021-05-07 23:15:00,2,31.93,31.59,38.8
1187,MARA,2021-05-14 23:15:00,3,23.16,22.82,30.03
1188,MARA,2021-05-20 23:15:00,3,22.69,22.35,29.56
1189,MARA,2021-05-21 23:15:00,3,22.17,21.83,29.04
1190,MARA,2021-05-24 23:15:00,3,22.05,21.71,28.92
1191,MARA,2021-05-26 23:15:00,3,24.55,24.21,31.42
1192,MARA,2021-05-27 23:15:00,2,25.71,25.37,32.58
1193,MARA,2021-06-02 23:15:00,3,25.3,24.96,32.17
1194,MARA,2021-06-03 23:15:00,3,24.97,24.63,31.84
1195,MRO,2021-03-19 23:15:00,7,10.87,10.53,17.74
1196,MRO,2021-03-24 23:15:00,7,10.58,10.24,17.45
1197,MRO,2021-03-26 23:15:00,7,11.01,10.67,17.88
1198,MRO,2021-03-31 23:15:00,7,10.71,10.37,17.58
1199,MRO,2021-04-01 23:15:00,7,11.56,11.22,18.43
1200,MRO,2021-04-06 23:15:00,7,11.51,11.17,18.38
1201,MRO,2021-04-07 23:15:00,7,11.04,10.7,17.91
1202,MRO,2021-04-12 23:15:00,7,10.92,10.58,17.79
1203,MRO,2021-04-13 23:15:00,7,10.74,10.4,17.61
1204,MRO,2021-04-14 23:15:00,7,11.1,10.76,17.97
1205,MRO,2021-04-15 23:15:00,7,10.87,10.53,17.74
1206,MRO,2021-04-16 23:15:00,7,10.58,10.24,17.45
1207,MRO,2021-04-19 23:15:00,7,10.6,10.26,17.47
1208,MRO,2021-04-22 23:15:00,7,10.33,9.99,17.2
1209,MRO,2021-04-23 23:15:00,7,10.59,10.25,17.46
1210,MRO,2021-04-26 23:15:00,7,10.92,10.58,17.79
1211,MRO,2021-04-27 23:15:00,7,10.93,10.59,17.8
1212,MRO,2021-04-28 23:15:00,7,11.48,11.14,18.35
1213,MRO,2021-04-29 23:15:00,6,11.87,11.53,18.74
1214,MRO,2021-05-04 23:15:00,7,11.02,10.68,17.89
1215,MRO,2021-05-05 23:15:00,6,11.65,11.31,18.52
1216,MRO,2021-05-06 23:15:00,6,11.4,11.06,18.27
1217,MRO,2021-05-10 23:15:00,6,11.87,11.53,18.74
1218,MRO,2021-05-12 23:15:00,6,11.9,11.56,18.77
1219,MRO,2021-05-14 23:15:00,7,11.78,11.44,18.65
1220,MRO,2021-05-21 23:15:00,6,11.67,11.33,18.54
1221,MRO,2021-05-24 23:15:00,6,11.7,11.4,17.8
1222,MRO,2021-05-26 23:15:00,6,11.7,11.36,18.57
1223,MRO,2021-05-27 23:15:00,6,12.18,11.84,19.05
1224,MRO,2021-05-28 23:15:00,6,12.1,11.76,18.97
1225,MRO,2021-06-01 23:15:00,6,13.38,13.04,20.25
1226,MRO,2021-06-02 23:15:00,5,13.82,13.48,20.69
1227,MVIS,2021-03-19 23:15:00,4,16.18,15.84,23.05
1228,MVIS,2021-03-22 23:15:00,4,16.86,16.52,23.73
1229,MVIS,2021-03-23 23:15:00,4,17.87,17.53,24.74
1230,MVIS,2021-03-24 23:15:00,4,15.14,14.8,22.01
1231,MVIS,2021-03-31 23:15:00,6,13.54,13.2,20.41
1232,MVIS,2021-04-05 23:15:00,4,15.3,14.96,22.17
1233,MVIS,2021-04-08 23:15:00,5,14.43,14.09,21.3
1234,MVIS,2021-04-13 23:15:00,6,12.73,12.39,19.6
1235,MVIS,2021-04-14 23:15:00,5,14.27,13.93,21.14
1236,MVIS,2021-04-15 23:15:00,6,11.45,11.11,18.32
1237,MVIS,2021-04-20 23:15:00,7,11.03,10.69,17.9
1238,MVIS,2021-04-21 23:15:00,7,10.98,10.64,17.85
1239,MVIS,2021-04-22 23:15:00,5,13.75,13.41,20.62
1240,MVIS,2021-04-23 23:15:00,5,15.24,14.9,22.11
1241,MVIS,2021-04-26 23:15:00,3,21.62,21.28,28.49
1242,MVIS,2021-04-27 23:15:00,2,22.29,21.95,29.16
1243,MVIS,2021-04-28 23:15:00,3,22.9,22.56,29.77
1244,MVIS,2021-05-05 23:15:00,5,14.85,14.51,21.72
1245,MVIS,2021-05-13 23:15:00,5,13.76,13.42,20.63
1246,MVIS,2021-05-14 23:15:00,6,13.38,13.04,20.25
1247,MVIS,2021-05-18 23:15:00,5,15.54,15.2,22.41
1248,MVIS,2021-05-20 23:15:00,5,14.12,13.78,20.99
1249,MVIS,2021-05-21 23:15:00,5,14.44,14.1,21.31
1250,MVIS,2021-05-24 23:15:00,5,13.83,13.49,20.7
1251,MVIS,2021-05-26 23:15:00,4,15.95,15.61,22.82
1252,MVIS,2021-05-27 23:15:00,5,14.85,14.51,21.72
1253,MVIS,2021-05-28 23:15:00,4,17.82,17.48,24.69
1254,MVIS,2021-06-01 23:15:00,4,16.13,15.79,23.0
